246,cow,2,2,0.8
246,dog,1,1,0.9375
246,flying bird,1,1,0.714285714285714
246,horse,1,1,0.727272727272727
246,person walking,1,1,0.7
246,sheep,1,1,0.705882352941177
246,train,1,1,0.454545454545455
247,airplane,1,1,0.4
247,bicycle,1,1,0.454545454545455
247,bus,1,1,0.454545454545455
247,car (sedan),1,1,0.416666666666667
247,cat,1,2,0.8125
247,cat,2,2,0.8125
247,cow,1,2,0.666666666666667
247,cow,2,2,0.8
247,dog,1,1,0.9375
247,flying bird,1,1,0.714285714285714
247,horse,1,1,0.727272727272727
247,person walking,1,1,0.7
247,sheep,1,1,0.705882352941177
247,train,1,1,0.454545454545455
248,airplane,1,1,0.4
248,bicycle,1,1,0.454545454545455
248,bus,1,1,0.454545454545455
248,car (sedan),1,1,0.416666666666667
248,cat,1,2,0.8125
248,cat,2,2,0.8125
248,cow,1,2,0.666666666666667
248,cow,2,2,0.8
248,dog,1,1,0.9375
248,flying bird,1,1,0.714285714285714
248,horse,1,1,0.727272727272727
248,person walking,1,1,0.7
248,sheep,1,1,0.705882352941177
248,train,1,1,0.454545454545455
249,airplane,1,1,0.384615384615385
249,bicycle,1,1,0.434782608695652
249,bus,1,1,0.434782608695652
249,car (sedan),1,1,0.4
249,cat,1,2,0.787878787878788
249,cat,2,2,0.787878787878788
249,cow,1,2,0.648648648648649
249,cow,2,2,0.774193548387097
249,dog,1,1,0.909090909090909
249,flying bird,1,1,0.689655172413793
249,horse,1,1,0.705882352941177
249,person walking,1,1,0.666666666666667
249,sheep,1,1,0.685714285714286
249,train,1,1,0.434782608695652
250,airplane,1,1,0.384615384615385
250,bicycle,1,1,0.434782608695652
250,bus,1,1,0.434782608695652
250,car (sedan),1,1,0.4
250,cat,1,2,0.787878787878788
250,cat,2,2,0.787878787878788
250,cow,1,2,0.648648648648649
250,cow,2,2,0.774193548387097
250,dog,1,1,0.909090909090909
250,flying bird,1,1,0.689655172413793
250,horse,1,1,0.705882352941177
250,person walking,1,1,0.666666666666667
250,sheep,1,1,0.685714285714286
250,train,1,1,0.434782608695652
251,airplane,1,1,0.416666666666667
251,bicycle,1,1,0.476190476190476
251,bus,1,1,0.476190476190476
251,car (sedan),1,1,0.434782608695652
251,cat,1,2,0.538461538461538
251,cat,2,2,0.538461538461538
251,cow,1,2,0.466666666666667
251,cow,2,2,0.583333333333333
251,dog,1,1,0.666666666666667
251,flying bird,1,1,0.608695652173913
251,horse,1,1,0.518518518518518
251,person walking,1,1,0.769230769230769
251,sheep,1,1,0.5
251,train,1,1,0.476190476190476
252,airplane,1,1,0.37037037037037
252,bicycle,1,1,0.416666666666667
252,bus,1,1,0.416666666666667
252,car (sedan),1,1,0.384615384615385
252,cat,1,2,0.764705882352941
252,cat,2,2,0.764705882352941
252,cow,1,2,0.631578947368421
252,cow,2,2,0.75
252,dog,1,1,0.882352941176471
252,flying bird,1,1,0.666666666666667
252,horse,1,1,0.685714285714286
252,person walking,1,1,0.636363636363636
252,sheep,1,1,0.666666666666667
252,train,1,1,0.416666666666667
253,airplane,1,1,0.416666666666667
253,bicycle,1,1,0.476190476190476
253,bus,1,1,0.476190476190476
253,car (sedan),1,1,0.434782608695652
253,cat,1,2,0.838709677419355
253,cat,2,2,0.838709677419355
253,cow,1,2,0.685714285714286
253,cow,2,2,0.827586206896552
253,dog,1,1,0.967741935483871
253,flying bird,1,1,0.740740740740741
253,horse,1,1,0.75
253,person walking,1,1,0.736842105263158
253,sheep,1,1,0.727272727272727
253,train,1,1,0.476190476190476
254,airplane,1,1,0.416666666666667
254,bicycle,1,1,0.476190476190476
254,bus,1,1,0.476190476190476
254,car (sedan),1,1,0.434782608695652
254,cat,1,2,0.838709677419355
254,cat,2,2,0.838709677419355
254,cow,1,2,0.685714285714286
254,cow,2,2,0.827586206896552
254,dog,1,1,0.967741935483871
254,flying bird,1,1,0.740740740740741
254,horse,1,1,0.75
254,person walking,1,1,0.736842105263158
254,sheep,1,1,0.727272727272727
254,train,1,1,0.476190476190476
255,airplane,1,1,0.416666666666667
255,bicycle,1,1,0.476190476190476
255,bus,1,1,0.476190476190476
255,car (sedan),1,1,0.434782608695652
255,cat,1,2,0.838709677419355
255,cat,2,2,0.838709677419355
255,cow,1,2,0.685714285714286
255,cow,2,2,0.827586206896552
255,dog,1,1,0.967741935483871
255,flying bird,1,1,0.740740740740741
255,horse,1,1,0.75
255,person walking,1,1,0.736842105263158
255,sheep,1,1,0.727272727272727
255,train,1,1,0.476190476190476
256,airplane,1,1,0.416666666666667
256,bicycle,1,1,0.476190476190476
256,bus,1,1,0.476190476190476
256,car (sedan),1,1,0.434782608695652
256,cat,1,2,0.838709677419355
256,cat,2,2,0.838709677419355
256,cow,1,2,0.685714285714286
256,cow,2,2,0.827586206896552
256,dog,1,1,0.967741935483871
256,flying bird,1,1,0.740740740740741
256,horse,1,1,0.75
256,person walking,1,1,0.736842105263158
256,sheep,1,1,0.727272727272727
256,train,1,1,0.476190476190476
257,airplane,1,1,0.416666666666667
257,bicycle,1,1,0.476190476190476
257,bus,1,1,0.476190476190476
257,car (sedan),1,1,0.434782608695652
257,cat,1,2,0.838709677419355
257,cat,2,2,0.838709677419355
257,cow,1,2,0.685714285714286
257,cow,2,2,0.827586206896552
257,dog,1,1,0.967741935483871
257,flying bird,1,1,0.740740740740741
257,horse,1,1,0.75
257,person walking,1,1,0.736842105263158
257,sheep,1,1,0.727272727272727
257,train,1,1,0.476190476190476
258,airplane,1,1,0.416666666666667
258,bicycle,1,1,0.476190476190476
258,bus,1,1,0.476190476190476
258,car (sedan),1,1,0.434782608695652
258,cat,1,2,0.538461538461538
258,cat,2,2,0.538461538461538
258,cow,1,2,0.466666666666667
258,cow,2,2,0.583333333333333
258,dog,1,1,0.666666666666667
258,flying bird,1,1,0.608695652173913
258,horse,1,1,0.518518518518518
258,person walking,1,1,0.769230769230769
258,sheep,1,1,0.5
258,train,1,1,0.476190476190476
259,airplane,1,1,0.4
259,bicycle,1,1,0.454545454545455
259,bus,1,1,0.454545454545455
259,car (sedan),1,1,0.416666666666667
259,cat,1,2,0.8125
259,cat,2,2,0.8125
259,cow,1,2,0.666666666666667
259,cow,2,2,0.8
259,dog,1,1,0.9375
259,flying bird,1,1,0.714285714285714
259,horse,1,1,0.727272727272727
259,person walking,1,1,0.7
259,sheep,1,1,0.705882352941177
259,train,1,1,0.454545454545455
260,airplane,1,1,0.166666666666667
260,bicycle,1,1,0.19047619047619
260,bus,1,1,0.19047619047619
260,car (sedan),1,1,0.173913043478261
260,cat,1,2,0.153846153846154
260,cat,2,2,0.153846153846154
260,cow,1,2,0.133333333333333
260,cow,2,2,0.166666666666667
260,dog,1,1,0.19047619047619
260,flying bird,1,1,0.173913043478261
260,horse,1,1,0.148148148148148
260,person walking,1,1,0.25
260,sheep,1,1,0.142857142857143
260,train,1,1,0.19047619047619
261,airplane,1,1,0.4
261,bicycle,1,1,0.454545454545455
261,bus,1,1,0.454545454545455
261,car (sedan),1,1,0.416666666666667
261,cat,1,2,0.8125
261,cat,2,2,0.8125
261,cow,1,2,0.666666666666667
261,cow,2,2,0.8
261,dog,1,1,0.9375
261,flying bird,1,1,0.714285714285714
261,horse,1,1,0.727272727272727
261,person walking,1,1,0.7
261,sheep,1,1,0.705882352941177
261,train,1,1,0.454545454545455
262,airplane,1,1,0.4
262,bicycle,1,1,0.454545454545455
262,bus,1,1,0.454545454545455
262,car (sedan),1,1,0.416666666666667
262,cat,1,2,0.8125
262,cat,2,2,0.8125
262,cow,1,2,0.666666666666667
262,cow,2,2,0.8
262,dog,1,1,0.9375
262,flying bird,1,1,0.714285714285714
262,horse,1,1,0.727272727272727
262,person walking,1,1,0.7
262,sheep,1,1,0.705882352941177
262,train,1,1,0.454545454545455
263,airplane,1,1,0.4
263,bicycle,1,1,0.454545454545455
263,bus,1,1,0.454545454545455
263,car (sedan),1,1,0.416666666666667
263,cat,1,2,0.8125
263,cat,2,2,0.8125
263,cow,1,2,0.666666666666667
263,cow,2,2,0.8
263,dog,1,1,0.9375
263,flying bird,1,1,0.714285714285714
263,horse,1,1,0.727272727272727
263,person walking,1,1,0.7
263,sheep,1,1,0.705882352941177
263,train,1,1,0.454545454545455
264,airplane,1,1,0.5
264,bicycle,1,1,0.571428571428571
264,bus,1,1,0.571428571428571
264,car (sedan),1,1,0.521739130434783
264,cat,1,2,0.384615384615385
264,cat,2,2,0.384615384615385
264,cow,1,2,0.333333333333333
264,cow,2,2,0.416666666666667
264,dog,1,1,0.476190476190476
264,flying bird,1,1,0.434782608695652
264,horse,1,1,0.37037037037037
264,person walking,1,1,0.526315789473684
264,sheep,1,1,0.357142857142857
264,train,1,1,0.571428571428571
265,airplane,1,1,0.4
265,bicycle,1,1,0.454545454545455
265,bus,1,1,0.454545454545455
265,car (sedan),1,1,0.416666666666667
265,cat,1,2,0.8125
265,cat,2,2,0.8125
265,cow,1,2,0.666666666666667
265,cow,2,2,0.8
265,dog,1,1,0.9375
265,flying bird,1,1,0.714285714285714
265,horse,1,1,0.727272727272727
265,person walking,1,1,0.7
265,sheep,1,1,0.705882352941177
265,train,1,1,0.454545454545455
266,airplane,1,1,0.4
266,bicycle,1,1,0.454545454545455
266,bus,1,1,0.454545454545455
266,car (sedan),1,1,0.416666666666667
266,cat,1,2,0.8125
266,cat,2,2,0.8125
266,cow,1,2,0.666666666666667
266,cow,2,2,0.8
266,dog,1,1,0.9375
266,flying bird,1,1,0.714285714285714
266,horse,1,1,0.727272727272727
266,person walking,1,1,0.7
266,sheep,1,1,0.705882352941177
266,train,1,1,0.454545454545455
267,airplane,1,1,0.4
267,bicycle,1,1,0.454545454545455
267,bus,1,1,0.454545454545455
267,car (sedan),1,1,0.416666666666667
267,cat,1,2,0.8125
267,cat,2,2,0.8125
267,cow,1,2,0.666666666666667
267,cow,2,2,0.8
267,dog,1,1,0.9375
267,flying bird,1,1,0.714285714285714
267,horse,1,1,0.727272727272727
267,person walking,1,1,0.7
267,sheep,1,1,0.705882352941177
267,train,1,1,0.454545454545455
268,airplane,1,1,0.416666666666667
268,bicycle,1,1,0.476190476190476
268,bus,1,1,0.476190476190476
268,car (sedan),1,1,0.434782608695652
268,cat,1,2,0.838709677419355
268,cat,2,2,0.838709677419355
268,cow,1,2,0.685714285714286
268,cow,2,2,0.827586206896552
268,dog,1,1,0.967741935483871
268,flying bird,1,1,0.740740740740741
268,horse,1,1,0.75
268,person walking,1,1,0.736842105263158
268,sheep,1,1,0.727272727272727
268,train,1,1,0.476190476190476
269,airplane,1,1,0.344827586206897
269,bicycle,1,1,0.384615384615385
269,bus,1,1,0.384615384615385
269,car (sedan),1,1,0.357142857142857
269,cat,1,2,0.838709677419355
269,cat,2,2,0.838709677419355
269,cow,1,2,0.685714285714286
269,cow,2,2,0.827586206896552
269,dog,1,1,0.903225806451613
269,flying bird,1,1,0.714285714285714
269,horse,1,1,0.75
269,person walking,1,1,0.583333333333333
269,sheep,1,1,0.727272727272727
269,train,1,1,0.384615384615385
270,airplane,1,1,0.344827586206897
270,bicycle,1,1,0.384615384615385
270,bus,1,1,0.384615384615385
270,car (sedan),1,1,0.357142857142857
270,cat,1,2,0.838709677419355
270,cat,2,2,0.838709677419355
270,cow,1,2,0.685714285714286
270,cow,2,2,0.827586206896552
270,dog,1,1,0.903225806451613
270,flying bird,1,1,0.714285714285714
270,horse,1,1,0.75
270,person walking,1,1,0.583333333333333
270,sheep,1,1,0.727272727272727
270,train,1,1,0.384615384615385
271,airplane,1,1,0.344827586206897
271,bicycle,1,1,0.384615384615385
271,bus,1,1,0.384615384615385
271,car (sedan),1,1,0.357142857142857
271,cat,1,2,0.838709677419355
271,cat,2,2,0.838709677419355
271,cow,1,2,0.685714285714286
271,cow,2,2,0.827586206896552
271,dog,1,1,0.903225806451613
271,flying bird,1,1,0.714285714285714
271,horse,1,1,0.75
271,person walking,1,1,0.583333333333333
271,sheep,1,1,0.727272727272727
271,train,1,1,0.384615384615385
272,airplane,1,1,0.344827586206897
272,bicycle,1,1,0.384615384615385
272,bus,1,1,0.384615384615385
272,car (sedan),1,1,0.357142857142857
272,cat,1,2,0.838709677419355
272,cat,2,2,0.838709677419355
272,cow,1,2,0.685714285714286
272,cow,2,2,0.827586206896552
272,dog,1,1,0.903225806451613
272,flying bird,1,1,0.714285714285714
272,horse,1,1,0.75
272,person walking,1,1,0.583333333333333
272,sheep,1,1,0.727272727272727
272,train,1,1,0.384615384615385
273,airplane,1,1,0.344827586206897
273,bicycle,1,1,0.384615384615385
273,bus,1,1,0.384615384615385
273,car (sedan),1,1,0.357142857142857
273,cat,1,2,0.838709677419355
273,cat,2,2,0.838709677419355
273,cow,1,2,0.685714285714286
273,cow,2,2,0.827586206896552
273,dog,1,1,0.903225806451613
273,flying bird,1,1,0.714285714285714
273,horse,1,1,0.75
273,person walking,1,1,0.583333333333333
273,sheep,1,1,0.727272727272727
273,train,1,1,0.384615384615385
274,airplane,1,1,0.344827586206897
274,bicycle,1,1,0.384615384615385
274,bus,1,1,0.384615384615385
274,car (sedan),1,1,0.357142857142857
274,cat,1,2,0.838709677419355
274,cat,2,2,0.838709677419355
274,cow,1,2,0.685714285714286
274,cow,2,2,0.827586206896552
274,dog,1,1,0.903225806451613
274,flying bird,1,1,0.714285714285714
274,horse,1,1,0.75
274,person walking,1,1,0.583333333333333
274,sheep,1,1,0.727272727272727
274,train,1,1,0.384615384615385
275,airplane,1,1,0.344827586206897
275,bicycle,1,1,0.384615384615385
275,bus,1,1,0.384615384615385
275,car (sedan),1,1,0.357142857142857
275,cat,1,2,0.838709677419355
275,cat,2,2,0.838709677419355
275,cow,1,2,0.685714285714286
275,cow,2,2,0.827586206896552
275,dog,1,1,0.903225806451613
275,flying bird,1,1,0.714285714285714
275,horse,1,1,0.75
275,person walking,1,1,0.583333333333333
275,sheep,1,1,0.727272727272727
275,train,1,1,0.384615384615385
276,airplane,1,1,0.357142857142857
276,bicycle,1,1,0.4
276,bus,1,1,0.4
276,car (sedan),1,1,0.37037037037037
276,cat,1,2,0.866666666666667
276,cat,2,2,0.866666666666667
276,cow,1,2,0.705882352941177
276,cow,2,2,0.857142857142857
276,dog,1,1,0.933333333333333
276,flying bird,1,1,0.740740740740741
276,horse,1,1,0.774193548387097
276,person walking,1,1,0.608695652173913
276,sheep,1,1,0.75
276,train,1,1,0.4
277,airplane,1,1,0.416666666666667
277,bicycle,1,1,0.476190476190476
277,bus,1,1,0.476190476190476
277,car (sedan),1,1,0.434782608695652
277,cat,1,2,0.538461538461538
277,cat,2,2,0.538461538461538
277,cow,1,2,0.466666666666667
277,cow,2,2,0.583333333333333
277,dog,1,1,0.666666666666667
277,flying bird,1,1,0.608695652173913
277,horse,1,1,0.518518518518518
277,person walking,1,1,0.736842105263158
277,sheep,1,1,0.5
277,train,1,1,0.476190476190476
278,airplane,1,1,0.344827586206897
278,bicycle,1,1,0.384615384615385
278,bus,1,1,0.384615384615385
278,car (sedan),1,1,0.357142857142857
278,cat,1,2,0.838709677419355
278,cat,2,2,0.838709677419355
278,cow,1,2,0.685714285714286
278,cow,2,2,0.827586206896552
278,dog,1,1,0.903225806451613
278,flying bird,1,1,0.714285714285714
278,horse,1,1,0.75
278,person walking,1,1,0.583333333333333
278,sheep,1,1,0.727272727272727
278,train,1,1,0.384615384615385
279,airplane,1,1,0.344827586206897
279,bicycle,1,1,0.384615384615385
279,bus,1,1,0.384615384615385
279,car (sedan),1,1,0.357142857142857
279,cat,1,2,0.838709677419355
279,cat,2,2,0.838709677419355
279,cow,1,2,0.685714285714286
279,cow,2,2,0.827586206896552
279,dog,1,1,0.903225806451613
279,flying bird,1,1,0.714285714285714
279,horse,1,1,0.75
279,person walking,1,1,0.583333333333333
279,sheep,1,1,0.727272727272727
279,train,1,1,0.384615384615385
280,airplane,1,1,0.344827586206897
280,bicycle,1,1,0.384615384615385
280,bus,1,1,0.384615384615385
280,car (sedan),1,1,0.357142857142857
280,cat,1,2,0.838709677419355
280,cat,2,2,0.838709677419355
280,cow,1,2,0.685714285714286
280,cow,2,2,0.827586206896552
280,dog,1,1,0.903225806451613
280,flying bird,1,1,0.714285714285714
280,horse,1,1,0.75
280,person walking,1,1,0.583333333333333
280,sheep,1,1,0.727272727272727
280,train,1,1,0.384615384615385
281,airplane,1,1,0.416666666666667
281,bicycle,1,1,0.476190476190476
281,bus,1,1,0.476190476190476
281,car (sedan),1,1,0.434782608695652
281,cat,1,2,0.9375
281,cat,2,2,0.875
281,cow,1,2,0.666666666666667
281,cow,2,2,0.8
281,dog,1,1,0.8125
281,flying bird,1,1,0.740740740740741
281,horse,1,1,0.727272727272727
281,person walking,1,1,0.736842105263158
281,sheep,1,1,0.705882352941177
281,train,1,1,0.476190476190476
282,airplane,1,1,0.333333333333333
282,bicycle,1,1,0.37037037037037
282,bus,1,1,0.37037037037037
282,car (sedan),1,1,0.344827586206897
282,cat,1,2,0.9375
282,cat,2,2,0.875
282,cow,1,2,0.666666666666667
282,cow,2,2,0.8
282,dog,1,1,0.8125
282,flying bird,1,1,0.689655172413793
282,horse,1,1,0.727272727272727
282,person walking,1,1,0.56
282,sheep,1,1,0.705882352941177
282,train,1,1,0.37037037037037
283,airplane,1,1,0.416666666666667
283,bicycle,1,1,0.476190476190476
283,bus,1,1,0.476190476190476
283,car (sedan),1,1,0.434782608695652
283,cat,1,2,0.9375
283,cat,2,2,0.875
283,cow,1,2,0.666666666666667
283,cow,2,2,0.8
283,dog,1,1,0.8125
283,flying bird,1,1,0.740740740740741
283,horse,1,1,0.727272727272727
283,person walking,1,1,0.736842105263158
283,sheep,1,1,0.705882352941177
283,train,1,1,0.476190476190476
284,airplane,1,1,0.416666666666667
284,bicycle,1,1,0.476190476190476
284,bus,1,1,0.476190476190476
284,car (sedan),1,1,0.434782608695652
284,cat,1,2,0.9375
284,cat,2,2,0.875
284,cow,1,2,0.666666666666667
284,cow,2,2,0.8
284,dog,1,1,0.8125
284,flying bird,1,1,0.740740740740741
284,horse,1,1,0.727272727272727
284,person walking,1,1,0.736842105263158
284,sheep,1,1,0.705882352941177
284,train,1,1,0.476190476190476
285,airplane,1,1,0.416666666666667
285,bicycle,1,1,0.476190476190476
285,bus,1,1,0.476190476190476
285,car (sedan),1,1,0.434782608695652
285,cat,1,2,0.9375
285,cat,2,2,0.875
285,cow,1,2,0.666666666666667
285,cow,2,2,0.8
285,dog,1,1,0.8125
285,flying bird,1,1,0.740740740740741
285,horse,1,1,0.727272727272727
285,person walking,1,1,0.736842105263158
285,sheep,1,1,0.705882352941177
285,train,1,1,0.476190476190476
286,airplane,1,1,0.333333333333333
286,bicycle,1,1,0.37037037037037
286,bus,1,1,0.37037037037037
286,car (sedan),1,1,0.344827586206897
286,cat,1,2,0.9375
286,cat,2,2,0.875
286,cow,1,2,0.666666666666667
286,cow,2,2,0.8
286,dog,1,1,0.8125
286,flying bird,1,1,0.689655172413793
286,horse,1,1,0.727272727272727
286,person walking,1,1,0.56
286,sheep,1,1,0.705882352941177
286,train,1,1,0.37037037037037
287,airplane,1,1,0.153846153846154
287,bicycle,1,1,0.173913043478261
287,bus,1,1,0.173913043478261
287,car (sedan),1,1,0.16
287,cat,1,2,0.142857142857143
287,cat,2,2,0.142857142857143
287,cow,1,2,0.125
287,cow,2,2,0.153846153846154
287,dog,1,1,0.173913043478261
287,flying bird,1,1,0.16
287,horse,1,1,0.137931034482759
287,person walking,1,1,0.222222222222222
287,sheep,1,1,0.133333333333333
287,train,1,1,0.173913043478261
288,airplane,1,1,0.25
288,bicycle,1,1,0.285714285714286
288,bus,1,1,0.285714285714286
288,car (sedan),1,1,0.260869565217391
288,cat,1,2,0.230769230769231
288,cat,2,2,0.230769230769231
288,cow,1,2,0.2
288,cow,2,2,0.25
288,dog,1,1,0.285714285714286
288,flying bird,1,1,0.260869565217391
288,horse,1,1,0.222222222222222
288,person walking,1,1,0.375
288,sheep,1,1,0.214285714285714
288,train,1,1,0.285714285714286
289,airplane,1,1,0.344827586206897
289,bicycle,1,1,0.384615384615385
289,bus,1,1,0.384615384615385
289,car (sedan),1,1,0.357142857142857
289,cat,1,2,0.903225806451613
289,cat,2,2,0.967741935483871
289,cow,1,2,0.685714285714286
289,cow,2,2,0.827586206896552
289,dog,1,1,0.838709677419355
289,flying bird,1,1,0.714285714285714
289,horse,1,1,0.75
289,person walking,1,1,0.583333333333333
289,sheep,1,1,0.727272727272727
289,train,1,1,0.384615384615385
290,airplane,1,1,0.344827586206897
290,bicycle,1,1,0.384615384615385
290,bus,1,1,0.384615384615385
290,car (sedan),1,1,0.357142857142857
290,cat,1,2,0.903225806451613
290,cat,2,2,0.967741935483871
290,cow,1,2,0.685714285714286
290,cow,2,2,0.827586206896552
290,dog,1,1,0.838709677419355
290,flying bird,1,1,0.714285714285714
290,horse,1,1,0.75
290,person walking,1,1,0.583333333333333
290,sheep,1,1,0.727272727272727
290,train,1,1,0.384615384615385
291,airplane,1,1,0.344827586206897
291,bicycle,1,1,0.384615384615385
291,bus,1,1,0.384615384615385
291,car (sedan),1,1,0.357142857142857
291,cat,1,2,0.903225806451613
291,cat,2,2,0.967741935483871
291,cow,1,2,0.685714285714286
291,cow,2,2,0.827586206896552
291,dog,1,1,0.838709677419355
291,flying bird,1,1,0.714285714285714
291,horse,1,1,0.75
291,person walking,1,1,0.583333333333333
291,sheep,1,1,0.727272727272727
291,train,1,1,0.384615384615385
292,airplane,1,1,0.454545454545455
292,bicycle,1,1,0.526315789473684
292,bus,1,1,0.526315789473684
292,car (sedan),1,1,0.476190476190476
292,cat,1,2,0.583333333333333
292,cat,2,2,0.583333333333333
292,cow,1,2,0.5
292,cow,2,2,0.636363636363636
292,dog,1,1,0.736842105263158
292,flying bird,1,1,0.666666666666667
292,horse,1,1,0.56
292,person walking,1,1,0.909090909090909
292,sheep,1,1,0.538461538461538
292,train,1,1,0.526315789473684
293,airplane,1,1,0.344827586206897
293,bicycle,1,1,0.384615384615385
293,bus,1,1,0.384615384615385
293,car (sedan),1,1,0.357142857142857
293,cat,1,2,0.903225806451613
293,cat,2,2,0.967741935483871
293,cow,1,2,0.685714285714286
293,cow,2,2,0.827586206896552
293,dog,1,1,0.838709677419355
293,flying bird,1,1,0.714285714285714
293,horse,1,1,0.75
293,person walking,1,1,0.583333333333333
293,sheep,1,1,0.727272727272727
293,train,1,1,0.384615384615385
294,airplane,1,1,0.357142857142857
294,bicycle,1,1,0.4
294,bus,1,1,0.4
294,car (sedan),1,1,0.37037037037037
294,cat,1,2,0.866666666666667
294,cat,2,2,0.866666666666667
294,cow,1,2,0.705882352941177
294,cow,2,2,0.857142857142857
294,dog,1,1,0.866666666666667
294,flying bird,1,1,0.740740740740741
294,horse,1,1,0.774193548387097
294,person walking,1,1,0.608695652173913
294,sheep,1,1,0.75
294,train,1,1,0.4
295,airplane,1,1,0.357142857142857
295,bicycle,1,1,0.4
295,bus,1,1,0.4
295,car (sedan),1,1,0.37037037037037
295,cat,1,2,0.866666666666667
295,cat,2,2,0.866666666666667
295,cow,1,2,0.705882352941177
295,cow,2,2,0.857142857142857
295,dog,1,1,0.866666666666667
295,flying bird,1,1,0.740740740740741
295,horse,1,1,0.774193548387097
295,person walking,1,1,0.608695652173913
295,sheep,1,1,0.75
295,train,1,1,0.4
296,airplane,1,1,0.357142857142857
296,bicycle,1,1,0.4
296,bus,1,1,0.4
296,car (sedan),1,1,0.37037037037037
296,cat,1,2,0.866666666666667
296,cat,2,2,0.866666666666667
296,cow,1,2,0.705882352941177
296,cow,2,2,0.857142857142857
296,dog,1,1,0.866666666666667
296,flying bird,1,1,0.740740740740741
296,horse,1,1,0.774193548387097
296,person walking,1,1,0.608695652173913
296,sheep,1,1,0.75
296,train,1,1,0.4
297,airplane,1,1,0.357142857142857
297,bicycle,1,1,0.4
297,bus,1,1,0.4
297,car (sedan),1,1,0.37037037037037
297,cat,1,2,0.866666666666667
297,cat,2,2,0.866666666666667
297,cow,1,2,0.705882352941177
297,cow,2,2,0.857142857142857
297,dog,1,1,0.866666666666667
297,flying bird,1,1,0.740740740740741
297,horse,1,1,0.774193548387097
297,person walking,1,1,0.608695652173913
297,sheep,1,1,0.75
297,train,1,1,0.4
298,airplane,1,1,0.357142857142857
298,bicycle,1,1,0.4
298,bus,1,1,0.4
298,car (sedan),1,1,0.37037037037037
298,cat,1,2,0.866666666666667
298,cat,2,2,0.866666666666667
298,cow,1,2,0.705882352941177
298,cow,2,2,0.857142857142857
298,dog,1,1,0.866666666666667
298,flying bird,1,1,0.740740740740741
298,horse,1,1,0.774193548387097
298,person walking,1,1,0.608695652173913
298,sheep,1,1,0.75
298,train,1,1,0.4
299,airplane,1,1,0.357142857142857
299,bicycle,1,1,0.4
299,bus,1,1,0.4
299,car (sedan),1,1,0.37037037037037
299,cat,1,2,0.866666666666667
299,cat,2,2,0.866666666666667
299,cow,1,2,0.705882352941177
299,cow,2,2,0.857142857142857
299,dog,1,1,0.866666666666667
299,flying bird,1,1,0.740740740740741
299,horse,1,1,0.774193548387097
299,person walking,1,1,0.608695652173913
299,sheep,1,1,0.75
299,train,1,1,0.4
300,airplane,1,1,0.384615384615385
300,bicycle,1,1,0.434782608695652
300,bus,1,1,0.434782608695652
300,car (sedan),1,1,0.4
300,cat,1,2,0.571428571428571
300,cat,2,2,0.571428571428571
300,cow,1,2,0.5
300,cow,2,2,0.615384615384615
300,dog,1,1,0.695652173913043
300,flying bird,1,1,0.64
300,horse,1,1,0.551724137931034
300,person walking,1,1,0.666666666666667
300,sheep,1,1,0.533333333333333
300,train,1,1,0.434782608695652
301,airplane,1,1,0.384615384615385
301,bicycle,1,1,0.434782608695652
301,bus,1,1,0.434782608695652
301,car (sedan),1,1,0.4
301,cat,1,2,0.571428571428571
301,cat,2,2,0.571428571428571
301,cow,1,2,0.5
301,cow,2,2,0.615384615384615
301,dog,1,1,0.695652173913043
301,flying bird,1,1,0.64
301,horse,1,1,0.551724137931034
301,person walking,1,1,0.666666666666667
301,sheep,1,1,0.533333333333333
301,train,1,1,0.434782608695652
302,airplane,1,1,0.384615384615385
302,bicycle,1,1,0.434782608695652
302,bus,1,1,0.434782608695652
302,car (sedan),1,1,0.4
302,cat,1,2,0.571428571428571
302,cat,2,2,0.571428571428571
302,cow,1,2,0.5
302,cow,2,2,0.615384615384615
302,dog,1,1,0.695652173913043
302,flying bird,1,1,0.64
302,horse,1,1,0.551724137931034
302,person walking,1,1,0.666666666666667
302,sheep,1,1,0.533333333333333
302,train,1,1,0.434782608695652
303,airplane,1,1,0.384615384615385
303,bicycle,1,1,0.434782608695652
303,bus,1,1,0.434782608695652
303,car (sedan),1,1,0.4
303,cat,1,2,0.571428571428571
303,cat,2,2,0.571428571428571
303,cow,1,2,0.5
303,cow,2,2,0.615384615384615
303,dog,1,1,0.695652173913043
303,flying bird,1,1,0.64
303,horse,1,1,0.551724137931034
303,person walking,1,1,0.666666666666667
303,sheep,1,1,0.533333333333333
303,train,1,1,0.434782608695652
304,airplane,1,1,0.384615384615385
304,bicycle,1,1,0.434782608695652
304,bus,1,1,0.434782608695652
304,car (sedan),1,1,0.4
304,cat,1,2,0.571428571428571
304,cat,2,2,0.571428571428571
304,cow,1,2,0.5
304,cow,2,2,0.615384615384615
304,dog,1,1,0.695652173913043
304,flying bird,1,1,0.64
304,horse,1,1,0.551724137931034
304,person walking,1,1,0.666666666666667
304,sheep,1,1,0.533333333333333
304,train,1,1,0.434782608695652
305,airplane,1,1,0.357142857142857
305,bicycle,1,1,0.4
305,bus,1,1,0.4
305,car (sedan),1,1,0.37037037037037
305,cat,1,2,0.533333333333333
305,cat,2,2,0.533333333333333
305,cow,1,2,0.470588235294118
305,cow,2,2,0.571428571428571
305,dog,1,1,0.64
